frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","75815","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","77255","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","78695","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","80135","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","81575","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","83015","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","84455","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","85895","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","87335","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","88775","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","90215","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","91655","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","93095","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","94535","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","95975","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","97415","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","98855","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","100295","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","101735","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","103175","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","104615","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","106055","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","107495","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","108935","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","110375","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","111815","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","113255","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","114695","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","116135","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","117575","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","119015","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","120455","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","121895","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","123335","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","124775","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","126215","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","127655","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","129095","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","130535","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","131975","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","133415","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","134855","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","136295","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","137735","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","139175","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","140615","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","142055","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","143495","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","144935","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","146375","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","147815","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","149255","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","150695","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","152135","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","153575","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","155015","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","156455","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","157895","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","159335","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","160775","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","162215","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","163655","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","165095","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","166535","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","167975","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.000000000","0x0010","1480",,"7","169415","5628","True","258","128",,,
"1731512856.754763000","172.16.123.188","13.107.137.11","1141","62638,443",,"6","0.000000000","0x0018","1127",,"7","170855","5628","True","258","128",,,
"1731512856.761389000","142.250.182.10","172.16.123.188","82",,"443,52412","17","0.006626000",,"68",,,,,"True",,"58",,,
"1731512856.761693000","142.250.182.10","172.16.123.188","1292",,"443,52412","17","0.000304000",,"1278",,,,,"True",,"58",,,
"1731512856.770060000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.008367000","0x0010","40",,"7","5628","71495","True","16385","115",,,
"1731512856.770823000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000763000","0x0010","40",,"7","5628","72935","True","16379","115",,,
"1731512856.772160000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001337000","0x0010","40",,"7","5628","74375","True","16385","115",,,
"1731512856.772419000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000259000","0x0010","40",,"7","5628","75815","True","16379","115",,,
"1731512856.774545000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002126000","0x0010","40",,"7","5628","77255","True","16385","115",,,
"1731512856.776034000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001489000","0x0010","40",,"7","5628","81575","True","16385","115",,,
"1731512856.776162000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000128000","0x0010","40",,"7","5628","84455","True","16385","115",,,
"1731512856.783352000","172.16.123.188","142.250.182.10","1292",,"52412,443","17","0.007190000",,"1278",,,,,"True",,"128",,,
"1731512856.784138000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000786000","0x0010","40",,"7","5628","85895","True","16379","115",,,
"1731512856.784928000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000790000","0x0010","40",,"7","5628","88775","True","16385","115",,,
"1731512856.785513000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000585000","0x0010","40",,"7","5628","94535","True","16385","115",,,
"1731512856.790686000","142.250.182.10","172.16.123.188","1292",,"443,52412","17","0.005173000",,"1278",,,,,"True",,"58",,,
"1731512856.791293000","142.250.182.10","172.16.123.188","345",,"443,52412","17","0.000607000",,"331",,,,,"True",,"58",,,
"1731512856.791293000","142.250.182.10","172.16.123.188","989",,"443,52412","17","0.000000000",,"975",,,,,"True",,"58",,,
"1731512856.791518000","142.250.182.10","172.16.123.188","102",,"443,52412","17","0.000225000",,"88",,,,,"True",,"58",,,
"1731512856.791631000","172.16.123.188","142.250.182.10","120",,"52412,443","17","0.000113000",,"106",,,,,"True",,"128",,,
"1731512856.791691000","142.250.182.10","172.16.123.188","66",,"443,52412","17","0.000060000",,"52",,,,,"True",,"58",,,
"1731512856.791750000","172.16.123.188","142.250.182.10","73",,"52412,443","17","0.000059000",,"59",,,,,"True",,"128",,,
"1731512856.791995000","172.16.123.188","142.250.182.10","1288",,"52412,443","17","0.000245000",,"1274",,,,,"True",,"128",,,
"1731512856.792035000","172.16.123.188","142.250.182.10","334",,"52412,443","17","0.000040000",,"320",,,,,"True",,"128",,,
"1731512856.793365000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001330000","0x0010","40",,"7","5628","95975","True","16379","115",,,
"1731512856.794768000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001403000","0x0010","40",,"7","5628","97415","True","16385","115",,,
"1731512856.796263000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001495000","0x0010","40",,"7","5628","104615","True","16385","115",,,
"1731512856.803878000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.007615000","0x0010","40",,"7","5628","107495","True","16385","115",,,
"1731512856.806831000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002953000","0x0010","40",,"7","5628","108935","True","16379","115",,,
"1731512856.807386000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000555000","0x0010","40",,"7","5628","116135","True","16385","115",,,
"1731512856.817036000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.009650000","0x0010","40",,"7","5628","117575","True","16379","115",,,
"1731512856.818920000","172.16.121.215","224.0.0.251","70",,"5353,5353","17","0.001884000",,"56",,,,,"False",,"1",,,
"1731512856.818920000",,,"90",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512856.818920000","172.16.121.215","224.0.0.251","70",,"5353,5353","17","0.000000000",,"56",,,,,"False",,"1",,,
"1731512856.818920000",,,"90",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512856.819844000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000924000","0x0010","40",,"7","5628","120455","True","16385","115",,,
"1731512856.819844000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000000000","0x0010","40",,"7","5628","127655","True","16385","115",,,
"1731512856.823590000","172.16.121.160","172.16.127.255","82",,"52971,1947","17","0.003746000",,"68",,,,,"False",,"128",,,
"1731512856.823590000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512856.823590000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512856.823590000","172.16.120.149","224.0.0.251","96",,"5353,5353","17","0.000000000",,"82",,,,,"True",,"255",,,
"1731512856.823590000",,,"116",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512856.830356000","142.250.182.10","172.16.123.188","1292",,"443,52412","17","0.006766000",,"1278",,,,,"True",,"58",,,
"1731512856.830687000","172.16.123.188","142.250.182.10","1292",,"52412,443","17","0.000331000",,"1278",,,,,"True",,"128",,,
"1731512856.830887000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000200000","0x0010","40",,"7","5628","134855","True","16385","115",,,
"1731512856.836230000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.005343000","0x0010","40",,"7","5628","137735","True","16385","115",,,
"1731512856.838492000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002262000","0x0010","40",,"7","5628","140615","True","16385","115",,,
"1731512856.841480000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002988000","0x0010","40",,"7","5628","143495","True","16385","115",,,
"1731512856.841806000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000326000","0x0010","40",,"7","5628","144935","True","16379","115",,,
"1731512856.845383000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.003577000","0x0010","40",,"7","5628","149255","True","16385","115",,,
"1731512856.850992000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.005609000","0x0010","40",,"7","5628","150695","True","16379","115",,,
"1731512856.852099000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.001107000","0x0010","40",,"7","5628","155015","True","16385","115",,,
"1731512856.852227000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000128000","0x0010","40",,"7","5628","163655","True","16385","115",,,
"1731512856.865020000","142.250.182.10","172.16.123.188","345",,"443,52412","17","0.012793000",,"331",,,,,"True",,"58",,,
"1731512856.865230000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000210000","0x0010","40",,"7","5628","165095","True","16379","115",,,
"1731512856.865230000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.000000000","0x0010","40",,"7","5628","166535","True","16385","115",,,
"1731512856.865737000","172.16.123.188","142.250.182.10","1292",,"52412,443","17","0.000507000",,"1278",,,,,"True",,"128",,,
"1731512856.868179000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002442000","0x0010","40",,"7","5628","167975","True","16379","115",,,
"1731512856.870340000","13.107.137.11","172.16.123.188","60","443,62638",,"6","0.002161000","0x0010","40",,"7","5628","169415","True","16385","115",,,
"1731512856.873171000","142.250.182.10","172.16.123.188","1292",,"443,52412","17","0.002831000",,"1278",,,,,"True",,"58",,,
"1731512856.874568000","142.250.182.10","172.16.123.188","162",,"443,52412","17","0.001397000",,"148",,,,,"True",,"58",,,
"1731512856.874754000","142.250.182.10","172.16.123.188","71",,"443,52412","17","0.000186000",,"57",,,,,"True",,"58",,,
"1731512856.874944000","172.16.123.188","142.250.182.10","77",,"52412,443","17","0.000190000",,"63",,,,,"True",,"128",,,
"1731512856.875043000","172.16.123.188","142.250.182.10","77",,"52412,443","17","0.000099000",,"63",,,,,"True",,"128",,,
"1731512856.875241000","142.250.182.10","172.16.123.188","67",,"443,52412","17","0.000198000",,"53",,,,,"True",,"58",,,
"1731512856.875635000","142.250.182.10","172.16.123.188","69",,"443,52412","17","0.000394000",,"55",,,,,"True",,"58",,,
"1731512856.917315000","142.250.182.10","172.16.123.188","381",,"443,52412","17","0.041680000",,"367",,,,,"True",,"58",,,
"1731512856.917861000",,,"60",,,,"0.000546000",,,,,,,,,,,,
"1731512856.917861000","172.16.121.160","224.0.0.251","81",,"5353,5353","17","0.000000000",,"67",,,,,"False",,"1",,,
"1731512856.917935000","172.16.123.188","142.250.182.10","83",,"52412,443","17","0.000074000",,"69",,,,,"True",,"128",,,
"1731512856.919028000","172.16.121.160","224.0.0.251","91",,"5353,5353","17","0.001093000",,"77",,,,,"False",,"1",,,
"1731512856.919028000",,,"70",,,,"0.000000000",,,,,,,,,,,,
"1731512856.919028000","172.16.121.160","224.0.0.252","75",,"49694,5355","17","0.000000000",,"61",,,,,"False",,"1",,,
"1731512856.920403000","172.16.123.188","142.250.182.10","83",,"52412,443","17","0.001375000",,"69",,,,,"True",,"128",,,
"1731512856.985150000","172.16.123.188","142.250.182.10","72",,"52412,443","17","0.064747000",,"58",,,,,"True",,"128",,,
"1731512856.991043000","142.250.182.10","172.16.123.188","69",,"443,52412","17","0.005893000",,"55",,,,,"True",,"58",,,
"1731512857.032447000","172.16.121.245","255.255.255.255","176",,"17500,17500","17","0.041404000",,"162",,,,,"False",,"128",,,
"1731512857.032447000","172.16.121.245","255.255.255.255","176",,"17500,17500","17","0.000000000",,"162",,,,,"False",,"128",,,
"1731512857.032447000","172.16.121.245","255.255.255.255","176",,"17500,17500","17","0.000000000",,"162",,,,,"False",,"128",,,
"1731512857.032447000","172.16.121.245","172.16.127.255","176",,"17500,17500","17","0.000000000",,"162",,,,,"False",,"128",,,
"1731512857.032447000","172.16.121.245","255.255.255.255","176",,"17500,17500","17","0.000000000",,"162",,,,,"False",,"128",,,
"1731512857.032447000","172.16.121.245","255.255.255.255","176",,"17500,17500","17","0.000000000",,"162",,,,,"False",,"128",,,
"1731512857.032447000","172.16.121.160","172.16.127.255","82",,"52971,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1731512857.032447000","172.16.122.7","224.0.0.251","96",,"5353,5353","17","0.000000000",,"82",,,,,"True",,"255",,,
"1731512857.032447000",,,"116",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512857.032447000","172.16.121.160","224.0.0.251","81",,"5353,5353","17","0.000000000",,"67",,,,,"False",,"1",,,
"1731512857.032447000","172.16.122.84","255.255.255.255","175",,"17500,17500","17","0.000000000",,"161",,,,,"False",,"128",,,
"1731512857.032447000","172.16.122.84","255.255.255.255","175",,"17500,17500","17","0.000000000",,"161",,,,,"False",,"128",,,
"1731512857.032447000","172.16.122.84","255.255.255.255","175",,"17500,17500","17","0.000000000",,"161",,,,,"False",,"128",,,
"1731512857.032447000","172.16.122.84","172.16.127.255","175",,"17500,17500","17","0.000000000",,"161",,,,,"False",,"128",,,
"1731512857.032447000","172.16.122.84","255.255.255.255","175",,"17500,17500","17","0.000000000",,"161",,,,,"False",,"128",,,
"1731512857.032447000","172.16.122.84","255.255.255.255","175",,"17500,17500","17","0.000000000",,"161",,,,,"False",,"128",,,
"1731512857.062082000","172.16.123.188","13.107.137.11","1494","62638,443",,"6","0.029635000","0x0018","1480",,"7","170502","5628","True","258","128","1",,
"1731512857.068203000","172.16.123.188","172.16.123.92","66","62688,7680",,"6","0.006121000","0x0002","52",,"14","0","0","True","64240","128",,,
"1731512857.071631000","13.107.137.11","172.16.123.188","66","443,62638",,"6","0.003428000","0x0010","52",,"7","5628","171942","True","16385","114",,,
"1731512857.074210000","172.16.123.92","172.16.123.188","66","7680,62688",,"6","0.002579000","0x0012","52",,"14","0","1","True","65535","128",,,
"1731512857.074489000","172.16.123.188","172.16.123.92","54","62688,7680",,"6","0.000279000","0x0010","40",,"14","1","1","True","65536","128",,,
"1731512857.074851000","172.16.123.188","172.16.123.92","129","62688,7680",,"6","0.000362000","0x0018","115",,"14","1","1","True","65536","128",,,
"1731512857.078632000","142.250.182.10","172.16.123.188","66",,"443,52412","17","0.003781000",,"52",,,,,"True",,"58",,,
"1731512857.079118000","172.16.123.188","142.250.182.10","77",,"52412,443","17","0.000486000",,"63",,,,,"True",,"128",,,
"1731512857.081697000","172.16.123.92","172.16.123.188","60","7680,62688",,"6","0.002579000","0x0011","40",,"14","1","76","True","525312","128",,,
"1731512857.081850000","172.16.123.188","172.16.123.92","54","62688,7680",,"6","0.000153000","0x0010","40",,"14","76","2","True","65536","128",,,
"1731512857.082152000","172.16.123.188","172.16.123.92","54","62688,7680",,"6","0.000302000","0x0011","40",,"14","76","2","True","65536","128",,,
"1731512857.087649000","172.16.123.92","172.16.123.188","60","7680,62688",,"6","0.005497000","0x0010","40",,"14","2","77","True","525312","128",,,
"1731512857.130754000",,,"60",,,,"0.043105000",,,,,,,,,,,,
"1731512857.130754000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.130754000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.130754000","172.16.121.160","224.0.0.251","91",,"5353,5353","17","0.000000000",,"77",,,,,"False",,"1",,,
"1731512857.130754000","172.16.121.160","224.0.0.251","81",,"5353,5353","17","0.000000000",,"67",,,,,"False",,"1",,,
"1731512857.130754000","172.16.121.160","224.0.0.251","91",,"5353,5353","17","0.000000000",,"77",,,,,"False",,"1",,,
"1731512857.130754000","172.16.121.160","224.0.0.251","81",,"5353,5353","17","0.000000000",,"67",,,,,"False",,"1",,,
"1731512857.130754000","172.16.121.160","224.0.0.251","91",,"5353,5353","17","0.000000000",,"77",,,,,"False",,"1",,,
"1731512857.130754000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.130754000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.290130000",,,"42",,,,"0.159376000",,,,,,,,,,,,
"1731512857.298957000","172.16.121.215","224.0.0.251","70",,"5353,5353","17","0.008827000",,"56",,,,,"False",,"1",,,
"1731512857.298957000",,,"90",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512857.298957000","172.16.121.215","224.0.0.251","70",,"5353,5353","17","0.000000000",,"56",,,,,"False",,"1",,,
"1731512857.298957000",,,"90",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512857.298957000","172.16.121.160","172.16.127.255","82",,"52971,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1731512857.298957000",,,"68",,,,"0.000000000",,,,,,,,,,,,
"1731512857.298957000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.298957000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.298957000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.363254000","13.107.137.11","172.16.123.188","1514","443,62638",,"6","0.064297000","0x0010","1500",,"7","5628","171942","True","16385","115",,,
"1731512857.363480000","13.107.137.11","172.16.123.188","921","443,62638",,"6","0.000226000","0x0018","907",,"7","7088","171942","True","16385","115",,,
"1731512857.363593000","172.16.123.188","13.107.137.11","54","62638,443",,"6","0.000113000","0x0010","40",,"7","171942","7955","True","258","128",,,
"1731512857.364282000","13.107.137.11","172.16.123.188","561","443,62638",,"6","0.000689000","0x0018","547",,"7","7955","171942","True","16385","115",,,
"1731512857.369885000",,,"60",,,,"0.005603000",,,,,,,,,,,,
"1731512857.393798000",,,"60",,,,"0.023913000",,,,,,,,,,,,
"1731512857.415381000","172.16.123.188","13.107.137.11","54","62638,443",,"6","0.021583000","0x0010","40",,"7","171942","8462","True","256","128",,,
"1731512857.417802000","172.16.123.188","52.104.132.53","1514","62639,443",,"6","0.002421000","0x0010","1500",,"8","4839","9431","True","256","128",,,
"1731512857.417802000","172.16.123.188","52.104.132.53","1013","62639,443",,"6","0.000000000","0x0018","999",,"8","6299","9431","True","256","128",,,
"1731512857.459291000","172.16.121.160","172.16.127.255","82",,"52971,1947","17","0.041489000",,"68",,,,,"False",,"128",,,
"1731512857.459291000",,,"430",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512857.459291000",,,"113",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512857.459291000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.102766000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.562057000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.634913000",,,"60",,,,"0.072856000",,,,,,,,,,,,
"1731512857.634913000","172.16.121.160","172.16.127.255","82",,"52971,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1731512857.679221000","52.104.132.53","172.16.123.188","60","443,62639",,"6","0.044308000","0x0010","40",,"8","9431","7258","True","16385","106",,,
"1731512857.734593000","52.104.132.53","172.16.123.188","1514","443,62639",,"6","0.055372000","0x0010","1500",,"8","9431","7258","True","16385","106",,,
"1731512857.742074000","172.16.124.78","224.0.0.251","103",,"5353,5353","17","0.007481000",,"89",,,,,"True",,"255",,,
"1731512857.742074000",,,"113",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1731512857.742074000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.742074000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1731512857.742074000","172.16.124.148","224.0.0.251","119",,"5353,5353","17","0.000000000",,"105",,,,,"True",,"255",,,
"1731512857.742074000","52.104.132.53","172.16.123.188","1514","443,62639",,"6","0.000000000","0x0010","1500",,"8","10891","7258","True","16385","106",,,
